player_id,season,team_id,games_played,ppg,rpg,apg,spg,bpg,fg_pct,fg3_pct,ft_pct,minutes,tov,player_efficiency
1642385,2025,1610612751,5,0.6,0.4,0.0,0.0,0.0,0.143,0.0,0.5,2.1,0.0,0.2
1642389,2025,1610612763,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
1642399,2025,1610612750,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.2
1642402,2025,1610612754,22,2.1,1.4,0.4,0.1,0.1,0.432,0.1,0.684,8.2,0.3,0.2
1642403,2025,1610612758,40,3.4,1.4,0.3,0.1,0.3,0.651,0.375,0.639,7.6,0.4,0.1
1642419,2025,1610612761,59,7.1,2.7,0.9,0.3,0.2,0.429,0.405,0.889,17.7,0.5,0.2
1642422,2025,1610612747,9,1.6,1.7,0.1,0.4,0.2,0.316,0.0,0.286,7.4,0.3,0.4
1642434,2025,1610612759,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,2.0
1642439,2025,1610612747,2,1.5,0.0,0.5,0.0,0.0,0.2,0.2,0.0,5.2,0.5,0.8
1642443,2025,1610612741,6,1.8,0.5,1.0,0.0,0.0,0.8,0.5,1.0,4.9,0.2,0.5
1642449,2025,1610612765,1,14.0,8.0,0.0,0.0,0.0,0.667,0.0,0.667,22.4,2.0,20.0
1642450,2025,1610612765,7,1.0,0.3,0.4,0.0,0.0,0.3,0.143,0.0,3.2,0.1,0.2
1642461,2025,1610612743,20,1.3,0.9,0.3,0.3,0.3,0.324,0.059,1.0,6.2,0.3,0.1
1642484,2025,1610612754,11,2.7,1.1,1.3,0.6,0.2,0.333,0.286,1.0,6.4,0.5,0.5
1642502,2025,1610612760,6,0.3,0.5,0.2,0.0,0.0,0.0,0.0,0.5,3.5,0.2,0.1
1642505,2025,1610612760,21,1.7,1.2,0.2,0.2,0.0,0.4,0.476,1.0,6.0,0.2,0.1
1642530,2025,1610612763,22,1.6,0.5,0.9,0.1,0.0,0.367,0.304,0.778,4.2,0.2,0.1
